prim2_common,prim1_common,strat_id,psu_id,YEAR,REG_RES,ST_RES,CNTY_RES,ST,CNTY,INTSITE,MODE_F,MODE_FX,AREA,AREA_X,HRSF,ADD_HRS,FFDAYS12,FFDAYS2,CNTRBTRS,NUM_TYP2,NUM_TYP3,NUM_TYP4,NUM_TYP6,PARTY,FIRST,ID_CODE,SUB_REG,WAVE,CATCH,ON_LIST,BOAT_HRS,NUM_TYP9,telefon,COASTAL,kod,new_list,ASG_CODE,MODE_ASG,PRT_CODE,CELLTYPE,region,strat_interval,month,fshinsp_a,num_fish_a,COUNTY,TIME,tsn1,tsn2,DISTKEYS,GEAR,PVT_RES,SEP_FISH,ADD_PH,F_BY_P,date1,DIST,prim1,prim2,MODE2001,TURTLE,GENDER,REEFCODE,AGE,AREA_NC,ART_REEF,muni_res,muni_trp,wp_int,VAR_ID,ARX_METHOD,ALT_FLAG,LEADER
,,2018031233weS:8AM-8PM,2018212331578420180304,2018,7,12,103,12,103,3801,1,3,K,5,2,0.00,20,15,1,1,0,0,0,,,1578420180304003,7,2,2,,,,,Y,we,,1578420180304,1,1578420180304003,2,3,S:8AM-8PM,03,,,PINELLAS,1016,,,8,1,,8,1,8,20APR201814:37,8,,,,,,,,,,,,23379.704278,2018031233weS:8AM-8PM,,0,1578420180304003
,,2018031233weS:8AM-8PM,2018212331578420180304,2018,5,42,79,12,103,3801,1,3,K,5,2,0.00,0,0,1,2,0,0,0,,,1578420180304004,7,2,2,,,,,O,we,,1578420180304,1,1578420180304004,2,3,S:8AM-8PM,03,,,,1018,,,8,1,,8,1,8,20APR201814:37,8,,,,,,,,,,,,23379.704278,2018031233weS:8AM-8PM,,0,1578420180304004
,,2018031233weS:8AM-8PM,2018212331578420180304,2018,7,12,103,12,103,3801,1,3,K,5,2,0.00,1,1,1,1,0,0,0,,,1578420180304005,7,2,2,,,,,Y,we,,1578420180304,1,1578420180304005,2,3,S:8AM-8PM,03,,,PINELLAS,1020,,,8,1,,8,1,8,20APR201814:37,8,,,,,,,,,,,,23379.704278,2018031233weS:8AM-8PM,,0,1578420180304005
,,2018031233weS:8AM-8PM,2018212331578420180304,2018,7,12,103,12,103,3801,1,3,K,5,2,0.00,30,15,1,1,0,0,0,,,1578420180304006,7,2,2,,,,,Y,we,,1578420180304,1,1578420180304006,2,3,S:8AM-8PM,03,,,PINELLAS,1022,,,8,1,,8,1,8,20APR201814:37,8,,,,,,,,,,,,23379.704278,2018031233weS:8AM-8PM,,0,1578420180304006
,,2018031233weS:8AM-8PM,2018212331578420180304,2018,5,42,79,12,103,3801,1,3,K,5,2,,1,0,1,0,0,0,0,,,1578420180304007,7,2,2,,,,,O,we,,1578420180304,1,1578420180304007,,3,S:8AM-8PM,03,,,,1024,,,8,1,,8,1,8,20APR201814:37,8,,,,,,,,,,,,23379.704278,2018031233weS:8AM-8PM,,0,1578420180304007
,SHEEPSHEAD,2018031233weS:8AM-8PM,2018212331578420180304,2018,0,26,139,12,103,3801,1,3,K,5,4,0.00,4,4,1,3,0,0,0,,,1578420180304008,7,2,2,,,,,O,we,,1578420180304,1,1578420180304008,2,3,S:8AM-8PM,03,0,5,,1140,169189,,8,1,,8,1,8,20APR201814:37,8,8835430301,,,,,,,,,,,2570.9430948,2018031233weS:8AM-8PM,,0,1578420180304008
,,2018031233weS:8AM-8PM,2018212331578420180304,2018,7,12,57,12,103,3801,1,3,K,5,2,0.00,10,1,1,1,0,0,0,,,1578420180304009,7,2,2,,,,,Y,we,,1578420180304,1,1578420180304009,2,3,S:8AM-8PM,03,,,HILLSBOROUGH,1246,,,8,1,,8,2,8,20APR201814:37,8,,,,,,,,,,,,2570.9430948,2018031233weS:8AM-8PM,,0,1578420180304009
,,2018031233weS:8AM-8PM,2018212331578420180304,2018,7,12,57,12,103,3801,1,3,K,5,2,,10,2,1,0,0,0,0,,,1578420180304010,7,2,2,,,,,Y,we,,1578420180304,1,1578420180304010,,3,S:8AM-8PM,03,,,HILLSBOROUGH,1248,,,8,1,,8,2,8,20APR201814:37,8,,,,,,,,,,,,2570.9430948,2018031233weS:8AM-8PM,,0,1578420180304010
,,2018031233weS:8AM-8PM,2018212331578420180304,2018,7,12,101,12,103,3801,1,3,K,5,2,,0,0,1,0,0,0,0,,,1578420180304011,7,2,2,,,,,Y,we,,1578420180304,1,1578420180304011,,3,S:8AM-8PM,03,,,PASCO,1250,,,8,1,,8,2,8,20APR201814:37,8,,,,,,,,,,,,2570.9430948,2018031233weS:8AM-8PM,,0,1578420180304011
,,2018031233weS:8AM-8PM,2018212331578420180304,2018,7,12,101,12,103,3801,1,3,K,5,2,,10,2,1,0,0,0,0,,,1578420180304012,7,2,2,,,,,Y,we,,1578420180304,1,1578420180304012,,3,S:8AM-8PM,03,,,PASCO,1252,,,8,1,,8,2,8,20APR201814:37,8,,,,,,,,,,,,2570.9430948,2018031233weS:8AM-8PM,,0,1578420180304012
,,2018031233weS:8AM-8PM,2018212331578420180304,2018,7,12,103,12,103,3801,1,3,K,5,5,0.00,2,2,1,3,3,0,0,,,1578420180304013,7,2,1,,,,,Y,we,,1578420180304,1,1578420180304013,2,3,S:8AM-8PM,03,3,7,PINELLAS,1303,,,8,1,,8,1,1,20APR201814:37,8,,,,,,,,,,,,2570.9430948,2018031233weS:8AM-8PM,,0,1578420180304013
,,2018031233weS:8AM-8PM,2018212331578420180304,2018,7,12,103,12,103,3801,1,3,K,5,8,,2,2,1,0,0,0,0,,,1578420180304014,7,2,2,,,,,Y,we,,1578420180304,1,1578420180304014,,3,S:8AM-8PM,03,,,PINELLAS,1305,,,8,1,,8,2,8,20APR201814:37,8,,,,,,,,,,,,2570.9430948,2018031233weS:8AM-8PM,,0,1578420180304014
,,2018031233weS:8AM-8PM,2018212331578420180304,2018,7,12,105,12,103,3801,1,3,K,5,3,0.00,0,0,1,2,0,0,0,,,1578420180304015,7,2,2,,,,,Y,we,,1578420180304,1,1578420180304015,2,3,S:8AM-8PM,03,,,POLK,1307,,,8,1,,8,2,8,20APR201814:37,8,,,,,,,,,,,,2570.9430948,2018031233weS:8AM-8PM,,0,1578420180304015
,SHEEPSHEAD,2018031233weS:8AM-8PM,2018212331578420180304,2018,7,12,101,12,103,3801,1,3,K,5,3,,0,0,1,0,0,0,0,,,1578420180304016,7,2,2,,,,,Y,we,,1578420180304,1,1578420180304016,,3,S:8AM-8PM,03,,,PASCO,1328,169189,,8,1,,8,1,8,20APR201814:37,8,8835430301,,,,,,,,,,,2570.9430948,2018031233weS:8AM-8PM,,0,1578420180304016
,SHEEPSHEAD,2018031233weS:8AM-8PM,2018212331578420180304,2018,0,17,31,12,103,3801,1,3,K,5,3,,0,0,1,0,0,0,0,,,1578420180304017,7,2,2,,,,,O,we,,1578420180304,1,1578420180304017,,3,S:8AM-8PM,03,,,,1330,169189,,8,1,,8,2,8,20APR201814:37,8,8835430301,,,,,,,,,,,2570.9430948,2018031233weS:8AM-8PM,,0,1578420180304017
,SHEEPSHEAD,2018031233weS:8AM-8PM,2018212331578420180304,2018,0,47,11,12,103,3801,1,3,K,5,3,,0,0,1,0,0,0,0,,,1578420180304018,7,2,2,,,,,O,we,,1578420180304,1,1578420180304018,,3,S:8AM-8PM,03,,,,1332,169189,,8,1,,8,2,8,20APR201814:37,8,8835430301,,,,,,,,,,,2570.9430948,2018031233weS:8AM-8PM,,0,1578420180304018
,SHEEPSHEAD,2018031233weS:8AM-8PM,2018212331578420180304,2018,0,17,31,12,103,3801,1,3,K,5,3,0.00,0,0,1,1,0,0,0,,,1578420180304019,7,2,2,,,,,O,we,,1578420180304,1,1578420180304019,2,3,S:8AM-8PM,03,,,,1334,169189,,8,1,,8,2,8,20APR201814:37,8,8835430301,,,,,,,,,,,2570.9430948,2018031233weS:8AM-8PM,,0,1578420180304019
,,2018031233weS:8AM-8PM,2018212331578420180304,2018,0,27,139,12,103,3801,1,3,K,5,1.5,,0,0,1,0,0,0,0,,,1578420180304020,7,2,2,,,,,O,we,,1578420180304,1,1578420180304020,,3,S:8AM-8PM,03,,,,1358,,,8,1,,8,1,8,20APR201814:37,8,,,,,,,,,,,,2570.9430948,2018031233weS:8AM-8PM,,0,1578420180304020
,COBIA,2018031233weS:8AM-8PM,2018212331578420180324,2018,0,26,91,12,57,3491,1,3,K,5,2,0.00,14,14,1,1,0,0,0,,,1578420180324007,7,2,2,,,,,O,we,,1578420180324,5,1578420180324007,2,3,S:8AM-8PM,03,,,,1649,168566,,8,1,,8,1,8,20APR201814:37,8,8835260101,,,,,,,,,,,23379.704278,2018031233weS:8AM-8PM,,0,1578420180324007
,MULLET GENUS,2018031233weS:8AM-8PM,2018212331578420180331,2018,7,12,115,12,115,3709,5,3,J,5,1,0.00,104,16,1,2,3,0,0,,,1578420180331003,7,2,1,,,,,Y,we,,1578420180331,1,1578420180331003,2,3,S:8AM-8PM,03,3,12,SARASOTA,1301,170334,,8,3,,8,2,1,20APR201814:37,8,8836010100,,,,,,,,,,,18100.26944,2018031233weS:8AM-8PM,,0,1578420180331003
,MULLET GENUS,2018031233weS:8AM-8PM,2018212331578420180331,2018,7,12,115,12,115,3709,5,3,J,5,1,0.00,0,0,1,3,0,0,0,,,1578420180331004,7,2,2,,,,,Y,we,,1578420180331,1,1578420180331004,2,3,S:8AM-8PM,03,0,11,SARASOTA,1303,170334,,8,3,,8,2,8,20APR201814:37,8,8836010100,,,,,,,,,,,18100.26944,2018031233weS:8AM-8PM,,0,1578420180331004
,MULLET GENUS,2018031233weS:8AM-8PM,2018212331578420180331,2018,7,12,115,12,115,3709,5,3,J,5,1,0.00,104,16,1,2,0,0,0,,,1578420180331005,7,2,2,,,,,Y,we,,1578420180331,1,1578420180331005,2,3,S:8AM-8PM,03,0,11,SARASOTA,1305,170334,,8,3,,8,2,8,20APR201814:37,8,8836010100,,,,,,,,,,,18100.26944,2018031233weS:8AM-8PM,,0,1578420180331005
,,2018031233weS:8AM-8PM,2018212331578420180331,2018,0,27,171,12,115,3709,5,3,J,5,1.5,0.00,0,0,1,1,0,0,0,,,1578420180331006,7,2,2,,,,,O,we,,1578420180331,1,1578420180331006,2,3,S:8AM-8PM,03,,,,1615,,,8,1,,8,2,8,20APR201814:37,8,,,,,,,,,,,,18400.403572,2018031233weS:8AM-8PM,,0,1578420180331006
,,2018031233weS:8AM-8PM,2018212331578420180331,2018,0,27,171,12,115,3709,5,3,J,5,1.5,0.00,0,0,1,0,0,0,0,,,1578420180331007,7,2,2,,,,,O,we,,1578420180331,1,1578420180331007,,3,S:8AM-8PM,03,,,,1617,,,8,1,,8,2,8,20APR201814:37,8,,,,,,,,,,,,18400.403572,2018031233weS:8AM-8PM,,0,1578420180331007
GRAY SNAPPER,COMMON SNOOK,2018041233wdS:8AM-8PM,2018212331578420180409,2018,7,12,57,12,57,725,1,3,K,5,2,0.00,100,5,1,2,0,0,0,,,1578420180409004,7,2,2,,,,,Y,wd,,1578420180409,3,1578420180409004,2,3,S:8AM-8PM,04,,,HILLSBOROUGH,1322,167648,168848,8,1,,8,2,8,21MAY201811:09,8,8835010105,8835360102,,,,,,,,,,9885.0115269,2018041233wdS:8AM-8PM,,0,1578420180409004
,,2018031235weS:8AM-8PM,2018212351000920180303,2018,7,12,101,12,103,524,7,5,1,3,4,0.00,0,0,1,1,0,0,0,6,1,1000920180303001,7,2,2,1,,,,Y,we,1,1000920180303,5,1000920180303001,1,3,S:8AM-8PM,03,,,PASCO,1644,,,3,1,,8,1,8,20APR201814:37,3,,,,,,,,,,,,100.93763947,2018031235weS:8AM-8PM,,0,1000920180303001
RED DRUM,SPOTTED SEATROUT,2018031225weS:8AM-8PM,2018212251297920180304,2018,4,25,3,12,53,1008,7,5,1,3,4.5,0.00,20,4,1,1,3,0,0,2,1,1297920180304009,7,2,1,2,,,,O,we,2,1297920180304,3,1297920180304009,1,2,S:8AM-8PM,03,3,0,,1630,169239,169290,3,1,,8,1,1,20APR201814:37,3,8835440102,8835440901,,,,,,,,,,275.43880833,2018031225weS:8AM-8PM,,0,1297920180304009
RED DRUM,SPOTTED SEATROUT,2018031225weS:8AM-8PM,2018212251297920180304,2018,5,36,75,12,53,1008,7,5,1,3,4.5,,0,0,1,0,0,0,1,2,2,1297920180304010,7,2,2,2,,,,O,we,2,1297920180304,3,1297920180304009,,2,S:8AM-8PM,03,,,,1632,169239,169290,3,1,,8,1,8,20APR201814:37,3,8835440102,8835440901,,,,,,,,,,275.43880833,2018031225weS:8AM-8PM,,0,1297920180304010
SPANISH MACKEREL,KING MACKEREL,2018031235weS:8AM-8PM,2018212351297920180330,2018,0,39,45,12,103,524,7,5,1,3,3,0.00,2,2,6,0,2,0,0,6,1,1297920180330008,7,2,1,1,,,,O,we,1,1297920180330,5,1297920180330008,1,3,S:8AM-8PM,03,11,0,,1215,172435,172436,3,1,,2,2,2,20APR201814:37,3,8850030501,8850030502,,,,,,,,,,15.265472859,2018031235weS:8AM-8PM,,0,1297920180330008
SPANISH MACKEREL,KING MACKEREL,2018031235weS:8AM-8PM,2018212351297920180330,2018,0,39,45,12,103,524,7,5,1,3,3,,2,2,0,0,0,1,1,6,2,1297920180330009,7,2,3,1,,,,O,we,1,1297920180330,5,1297920180330008,,3,S:8AM-8PM,03,,,,1217,172435,172436,3,1,,8,2,8,20APR201814:37,3,8850030501,8850030502,,,,,,,,,,15.265472859,2018031235weS:8AM-8PM,,0,1297920180330008
SPANISH MACKEREL,KING MACKEREL,2018031235weS:8AM-8PM,2018212351297920180330,2018,0,26,145,12,103,524,7,5,1,3,3,,2,2,0,0,0,1,1,6,2,1297920180330010,7,2,3,1,,,,O,we,1,1297920180330,5,1297920180330008,,3,S:8AM-8PM,03,,,,1219,172435,172436,3,1,,8,2,8,20APR201814:37,3,8850030501,8850030502,,,,,,,,,,15.265472859,2018031235weS:8AM-8PM,,0,1297920180330008
SPANISH MACKEREL,KING MACKEREL,2018031235weS:8AM-8PM,2018212351297920180330,2018,0,39,45,12,103,524,7,5,1,3,3,,0,0,0,0,0,1,1,6,2,1297920180330011,7,2,3,1,,,,O,we,1,1297920180330,5,1297920180330008,,3,S:8AM-8PM,03,,,,1221,172435,172436,3,1,,8,2,8,20APR201814:37,3,8850030501,8850030502,,,,,,,,,,15.265472859,2018031235weS:8AM-8PM,,0,1297920180330008
SPANISH MACKEREL,KING MACKEREL,2018031235weS:8AM-8PM,2018212351297920180330,2018,0,26,145,12,103,524,7,5,1,3,3,,0,0,0,0,0,1,1,6,2,1297920180330012,7,2,3,1,,,,O,we,1,1297920180330,5,1297920180330008,,3,S:8AM-8PM,03,,,,1222,172435,172436,3,1,,8,2,8,20APR201814:37,3,8850030501,8850030502,,,,,,,,,,15.265472859,2018031235weS:8AM-8PM,,0,1297920180330008
SPANISH MACKEREL,KING MACKEREL,2018031235weS:8AM-8PM,2018212351297920180330,2018,0,26,145,12,103,524,7,5,1,3,3,,0,0,0,0,0,1,1,6,2,1297920180330013,7,2,3,1,,,,O,we,1,1297920180330,5,1297920180330008,,3,S:8AM-8PM,03,,,,1224,172435,172436,3,1,,8,2,8,20APR201814:37,3,8850030501,8850030502,,,,,,,,,,15.265472859,2018031235weS:8AM-8PM,,0,1297920180330008
SPANISH MACKEREL,KING MACKEREL,2018031235weS:8AM-8PM,2018212351297920180330,2018,0,17,201,12,103,524,7,5,1,3,3,0.00,0,0,6,1,3,0,0,6,1,1297920180330014,7,2,1,1,,,,O,we,1,1297920180330,5,1297920180330014,1,3,S:8AM-8PM,03,6,0,,1226,172435,172436,3,1,,2,2,2,20APR201814:37,3,8850030501,8850030502,,,,,,,,,,15.265472859,2018031235weS:8AM-8PM,,0,1297920180330014
SPANISH MACKEREL,KING MACKEREL,2018031235weS:8AM-8PM,2018212351297920180330,2018,0,17,201,12,103,524,7,5,1,3,3,,0,0,0,0,0,1,1,6,2,1297920180330015,7,2,3,1,,,,O,we,1,1297920180330,5,1297920180330014,,3,S:8AM-8PM,03,,,,1228,172435,172436,3,1,,8,2,8,20APR201814:37,3,8850030501,8850030502,,,,,,,,,,15.265472859,2018031235weS:8AM-8PM,,0,1297920180330014
SPANISH MACKEREL,KING MACKEREL,2018031235weS:8AM-8PM,2018212351297920180330,2018,0,17,201,12,103,524,7,5,1,3,3,0.00,0,0,0,1,0,1,1,6,2,1297920180330016,7,2,3,1,,,,O,we,1,1297920180330,5,1297920180330014,1,3,S:8AM-8PM,03,,,,1230,172435,172436,3,1,,8,2,8,20APR201814:37,3,8850030501,8850030502,,,,,,,,,,15.265472859,2018031235weS:8AM-8PM,,0,1297920180330014
SPANISH MACKEREL,KING MACKEREL,2018031235weS:8AM-8PM,2018212351297920180330,2018,0,17,201,12,103,524,7,5,1,3,3,0.00,0,0,0,1,0,1,1,6,2,1297920180330017,7,2,3,1,,,,O,we,1,1297920180330,5,1297920180330014,1,3,S:8AM-8PM,03,,,,1232,172435,172436,3,1,,8,2,8,20APR201814:37,3,8850030501,8850030502,,,,,,,,,,15.265472859,2018031235weS:8AM-8PM,,0,1297920180330014
SPANISH MACKEREL,KING MACKEREL,2018031235weS:8AM-8PM,2018212351297920180330,2018,0,17,201,12,103,524,7,5,1,3,3,0.00,0,0,0,1,0,1,1,6,2,1297920180330018,7,2,3,1,,,,O,we,1,1297920180330,5,1297920180330014,1,3,S:8AM-8PM,03,,,,1234,172435,172436,3,1,,8,2,8,20APR201814:37,3,8850030501,8850030502,,,,,,,,,,15.265472859,2018031235weS:8AM-8PM,,0,1297920180330014
SPANISH MACKEREL,KING MACKEREL,2018031235weS:8AM-8PM,2018212351297920180330,2018,0,17,201,12,103,524,7,5,1,3,3,,0,0,0,0,0,1,1,6,2,1297920180330019,7,2,3,1,,,,O,we,1,1297920180330,5,1297920180330014,,3,S:8AM-8PM,03,,,,1236,172435,172436,3,1,,8,2,8,20APR201814:37,3,8850030501,8850030502,,,,,,,,,,15.265472859,2018031235weS:8AM-8PM,,0,1297920180330014
SPANISH MACKEREL,KING MACKEREL,2018031235weS:8AM-8PM,2018212351297920180330,2018,0,49,53,12,103,524,7,5,1,3,2,0.00,0,0,3,0,3,0,0,4,1,1297920180330020,7,2,1,1,,,,O,we,1,1297920180330,5,1297920180330020,1,3,S:8AM-8PM,03,3,0,,1300,172435,172436,3,1,,2,2,2,20APR201814:37,3,8850030501,8850030502,,,,,,,,,,15.265472859,2018031235weS:8AM-8PM,,0,1297920180330020
SPANISH MACKEREL,KING MACKEREL,2018031235weS:8AM-8PM,2018212351297920180330,2018,0,49,53,12,103,524,7,5,1,3,2,0.00,0,0,0,1,0,1,1,4,2,1297920180330021,7,2,3,1,,,,O,we,1,1297920180330,5,1297920180330020,1,3,S:8AM-8PM,03,,,,1302,172435,172436,3,1,,8,2,8,20APR201814:37,3,8850030501,8850030502,,,,,,,,,,15.265472859,2018031235weS:8AM-8PM,,0,1297920180330020
,KING MACKEREL,2018031235weS:8AM-8PM,2018212351297920180330,2018,0,49,53,12,103,524,7,5,1,3,2,,0,0,0,0,0,1,1,4,2,1297920180330022,7,2,3,1,,,,O,we,1,1297920180330,5,1297920180330020,,3,S:8AM-8PM,03,,,,1304,172435,,3,1,,8,2,8,20APR201814:37,3,8850030501,,,,,,,,,,,15.265472859,2018031235weS:8AM-8PM,,0,1297920180330020
,KING MACKEREL,2018031235weS:8AM-8PM,2018212351297920180330,2018,0,49,53,12,103,524,7,5,1,3,2,,0,0,1,0,0,0,1,4,2,1297920180330023,7,2,2,1,,,,O,we,1,1297920180330,5,1297920180330020,,3,S:8AM-8PM,03,,,,1306,172435,,3,1,,8,2,8,20APR201814:37,3,8850030501,,,,,,,,,,,15.265472859,2018031235weS:8AM-8PM,,0,1297920180330023
SPANISH MACKEREL,KING MACKEREL,2018031235weS:8AM-8PM,2018212351297920180330,2018,0,19,193,12,103,524,7,5,1,3,2.5,0.00,0,0,5,0,5,0,0,5,1,1297920180330024,7,2,1,2,,,,O,we,2,1297920180330,5,1297920180330024,1,3,S:8AM-8PM,03,10,0,,1435,172435,172436,3,1,,2,2,2,20APR201814:37,3,8850030501,8850030502,,,,,,,,,,14.514067386,2018031235weS:8AM-8PM,,0,1297920180330024
SPANISH MACKEREL,KING MACKEREL,2018031235weS:8AM-8PM,2018212351297920180330,2018,0,19,193,12,103,524,7,5,1,3,2.5,0.00,0,0,0,1,0,1,1,5,2,1297920180330025,7,2,3,2,,,,O,we,2,1297920180330,5,1297920180330024,1,3,S:8AM-8PM,03,,,,1437,172435,172436,3,1,,8,2,8,20APR201814:37,3,8850030501,8850030502,,,,,,,,,,14.514067386,2018031235weS:8AM-8PM,,0,1297920180330024
SPANISH MACKEREL,KING MACKEREL,2018031235weS:8AM-8PM,2018212351297920180330,2018,0,19,193,12,103,524,7,5,1,3,2.5,0.00,0,0,0,1,0,1,1,5,2,1297920180330026,7,2,3,2,,,,O,we,2,1297920180330,5,1297920180330024,1,3,S:8AM-8PM,03,,,,1439,172435,172436,3,1,,8,2,8,20APR201814:37,3,8850030501,8850030502,,,,,,,,,,14.514067386,2018031235weS:8AM-8PM,,0,1297920180330024
SPANISH MACKEREL,KING MACKEREL,2018031235weS:8AM-8PM,2018212351297920180330,2018,0,19,193,12,103,524,7,5,1,3,2.5,,0,0,0,0,0,1,1,5,2,1297920180330027,7,2,3,2,,,,O,we,2,1297920180330,5,1297920180330024,,3,S:8AM-8PM,03,,,,1441,172435,172436,3,1,,8,2,8,20APR201814:37,3,8850030501,8850030502,,,,,,,,,,14.514067386,2018031235weS:8AM-8PM,,0,1297920180330024
SPANISH MACKEREL,KING MACKEREL,2018031235weS:8AM-8PM,2018212351297920180330,2018,0,19,193,12,103,524,7,5,1,3,2.5,,0,0,0,0,0,1,1,5,2,1297920180330028,7,2,3,2,,,,O,we,2,1297920180330,5,1297920180330024,,3,S:8AM-8PM,03,,,,1443,172435,172436,3,1,,8,2,8,20APR201814:37,3,8850030501,8850030502,,,,,,,,,,14.514067386,2018031235weS:8AM-8PM,,0,1297920180330024
,KING MACKEREL,2018031235weS:8AM-8PM,2018212351297920180330,2018,7,12,53,12,103,524,7,5,1,3,4,0.00,100,4,6,0,10,0,0,6,1,1297920180330029,7,2,1,1,,,,Y,we,1,1297920180330,5,1297920180330029,1,3,S:8AM-8PM,03,14,0,HERNANDO,1500,172435,,3,1,,2,1,2,20APR201814:37,3,8850030501,,,,,,,,,,,14.514067386,2018031235weS:8AM-8PM,,0,1297920180330029
,KING MACKEREL,2018031235weS:8AM-8PM,2018212351297920180330,2018,7,12,53,12,103,524,7,5,1,3,4,,100,4,0,0,0,1,1,6,2,1297920180330030,7,2,3,1,,,,Y,we,1,1297920180330,5,1297920180330029,,3,S:8AM-8PM,03,,,HERNANDO,1502,172435,,3,1,,8,1,8,20APR201814:37,3,8850030501,,,,,,,,,,,14.514067386,2018031235weS:8AM-8PM,,0,1297920180330029
,KING MACKEREL,2018031235weS:8AM-8PM,2018212351297920180330,2018,7,12,53,12,103,524,7,5,1,3,4,,4,0,0,0,0,1,1,6,2,1297920180330031,7,2,3,1,,,,Y,we,1,1297920180330,5,1297920180330029,,3,S:8AM-8PM,03,,,HERNANDO,1504,172435,,3,1,,8,1,8,20APR201814:37,3,8850030501,,,,,,,,,,,14.514067386,2018031235weS:8AM-8PM,,0,1297920180330029
,KING MACKEREL,2018031235weS:8AM-8PM,2018212351297920180330,2018,7,12,53,12,103,524,7,5,1,3,4,,12,2,0,0,0,1,1,6,2,1297920180330032,7,2,3,1,,,,Y,we,1,1297920180330,5,1297920180330029,,3,S:8AM-8PM,03,,,HERNANDO,1506,172435,,3,1,,8,2,8,20APR201814:37,3,8850030501,,,,,,,,,,,14.514067386,2018031235weS:8AM-8PM,,0,1297920180330029
,KING MACKEREL,2018031235weS:8AM-8PM,2018212351297920180330,2018,7,12,53,12,103,524,7,5,1,3,4,,0,0,0,0,0,1,1,6,2,1297920180330033,7,2,3,1,,,,Y,we,1,1297920180330,5,1297920180330029,,3,S:8AM-8PM,03,,,HERNANDO,1508,172435,,3,1,,8,2,8,20APR201814:37,3,8850030501,,,,,,,,,,,14.514067386,2018031235weS:8AM-8PM,,0,1297920180330029
,KING MACKEREL,2018031235weS:8AM-8PM,2018212351297920180330,2018,7,12,53,12,103,524,7,5,1,3,4,,0,0,0,0,0,1,1,6,2,1297920180330034,7,2,3,1,,,,Y,we,1,1297920180330,5,1297920180330029,,3,S:8AM-8PM,03,,,HERNANDO,1510,172435,,3,1,,8,2,8,20APR201814:37,3,8850030501,,,,,,,,,,,14.514067386,2018031235weS:8AM-8PM,,0,1297920180330029
,KING MACKEREL,2018031235weS:8AM-8PM,2018212351297920180330,2018,6,12,95,12,103,524,7,5,1,3,3,0.00,2,0,2,0,8,0,0,2,1,1297920180330035,7,2,1,1,,,,O,we,1,1297920180330,5,1297920180330035,1,3,S:8AM-8PM,03,8,0,ORANGE,1615,172435,,3,1,,2,2,2,20APR201814:37,3,8850030501,,,,,,,,,,,14.514067386,2018031235weS:8AM-8PM,,0,1297920180330035
,KING MACKEREL,2018031235weS:8AM-8PM,2018212351297920180330,2018,6,12,117,12,103,524,7,5,1,3,3,0.00,2,0,0,1,0,1,1,2,2,1297920180330036,7,2,3,1,,,,O,we,1,1297920180330,5,1297920180330035,1,3,S:8AM-8PM,03,,,SEMINOLE,1617,172435,,3,1,,8,2,8,20APR201814:37,3,8850030501,,,,,,,,,,,14.514067386,2018031235weS:8AM-8PM,,0,1297920180330035
,SPOTTED SEATROUT,2018031225weS:8AM-8PM,2018212251297920180331,2018,7,12,57,12,17,847,7,5,1,3,3,0.00,36,4,4,1,5,0,0,4,1,1297920180331002,7,2,1,1,,,,Y,we,1,1297920180331,5,1297920180331002,1,2,S:8AM-8PM,03,5,0,HILLSBOROUGH,1300,169239,,3,1,,2,2,2,20APR201814:37,3,8835440102,,,,,,,,,,,47.628970322,2018031225weS:8AM-8PM,,0,1297920180331002
,SPOTTED SEATROUT,2018031225weS:8AM-8PM,2018212251297920180331,2018,7,12,57,12,17,847,7,5,1,3,3,,36,4,0,0,0,1,1,4,2,1297920180331003,7,2,3,1,,,,Y,we,1,1297920180331,5,1297920180331002,,2,S:8AM-8PM,03,,,HILLSBOROUGH,1302,169239,,3,1,,8,2,8,20APR201814:37,3,8835440102,,,,,,,,,,,47.628970322,2018031225weS:8AM-8PM,,0,1297920180331002
,SPOTTED SEATROUT,2018031225weS:8AM-8PM,2018212251297920180331,2018,7,12,57,12,17,847,7,5,1,3,3,,36,4,0,0,0,1,1,4,2,1297920180331004,7,2,3,1,,,,Y,we,1,1297920180331,5,1297920180331002,,2,S:8AM-8PM,03,,,HILLSBOROUGH,1304,169239,,3,1,,8,2,8,20APR201814:37,3,8835440102,,,,,,,,,,,47.628970322,2018031225weS:8AM-8PM,,0,1297920180331002
,SPOTTED SEATROUT,2018031225weS:8AM-8PM,2018212251297920180331,2018,7,12,57,12,17,847,7,5,1,3,3,,36,4,0,0,0,1,1,4,2,1297920180331005,7,2,3,1,,,,Y,we,1,1297920180331,5,1297920180331002,,2,S:8AM-8PM,03,,,HILLSBOROUGH,1306,169239,,3,1,,8,2,8,20APR201814:37,3,8835440102,,,,,,,,,,,47.628970322,2018031225weS:8AM-8PM,,0,1297920180331002
,RED DRUM,2018031225weS:8AM-8PM,2018212251297920180331,2018,0,99,998,12,17,847,7,5,1,3,3,0.00,0,0,2,2,2,0,0,2,1,1297920180331006,7,2,1,2,,,,O,we,2,1297920180331,5,1297920180331006,1,2,S:8AM-8PM,03,2,0,,1355,169290,,3,1,,2,1,2,20APR201814:37,3,8835440901,,,,,,,,,,,47.628970322,2018031225weS:8AM-8PM,,0,1297920180331006
