prim2_common,prim1_common,strat_id,psu_id,YEAR,REG_RES,ST_RES,CNTY_RES,ST,CNTY,INTSITE,MODE_F,MODE_FX,AREA,AREA_X,HRSF,ADD_HRS,FFDAYS12,FFDAYS2,CNTRBTRS,NUM_TYP2,NUM_TYP3,NUM_TYP4,NUM_TYP6,PARTY,FIRST,ID_CODE,SUB_REG,WAVE,CATCH,ON_LIST,BOAT_HRS,NUM_TYP9,telefon,COASTAL,kod,new_list,ASG_CODE,MODE_ASG,PRT_CODE,CELLTYPE,region,strat_interval,month,fshinsp_a,num_fish_a,COUNTY,TIME,tsn1,tsn2,DISTKEYS,GEAR,PVT_RES,SEP_FISH,ADD_PH,F_BY_P,date1,DIST,prim1,prim2,MODE2001,TURTLE,GENDER,REEFCODE,AGE,AREA_NC,ART_REEF,muni_res,muni_trp,wp_int,VAR_ID,ARX_METHOD,ALT_FLAG,LEADER
,,2018111217weS:8AM-8PM,2018612171572420181123,2018,7,1,19,12,33,3248,8,7,4,5,3,,3,0,1,0,0,0,1,2,2,1572420181123002,7,6,2,,,,,O,we,,1572420181123,7,1572420181123001,,1,S:8AM-8PM,11,,,,1537,,,8,1,,8,2,8,19DEC201810:16,8,,,,,,,,,,,,644.98653326,2018111217weS:8AM-8PM,,0,1572420181123002
,,2018111217weS:8AM-8PM,2018612171572420181123,2018,6,13,135,12,33,3248,8,7,4,5,2,,1,0,1,0,0,0,0,1,8,1572420181123003,7,6,2,,,,,O,we,,1572420181123,7,1572420181123003,,1,S:8AM-8PM,11,,,,1550,,,8,1,,8,1,8,19DEC201810:16,8,,,,,,,,,,,,644.98653326,2018111217weS:8AM-8PM,,0,1572420181123003
,,2018111217weS:8AM-8PM,2018612171572420181123,2018,0,29,31,12,33,3248,8,7,4,5,1.5,0.00,2,0,1,2,0,0,0,4,1,1572420181123004,7,6,2,,,,,O,we,,1572420181123,7,1572420181123004,1,1,S:8AM-8PM,11,,,,1646,,,8,1,,8,2,8,19DEC201810:16,8,,,,,,,,,,,,819.08921961,2018111217weS:8AM-8PM,,0,1572420181123004
,,2018111217weS:8AM-8PM,2018612171572420181123,2018,0,29,31,12,33,3248,8,7,4,5,1.5,,10,1,1,0,0,0,1,4,2,1572420181123005,7,6,2,,,,,O,we,,1572420181123,7,1572420181123004,,1,S:8AM-8PM,11,,,,1647,,,8,1,,8,2,8,19DEC201810:16,8,,,,,,,,,,,,819.08921961,2018111217weS:8AM-8PM,,0,1572420181123005
,,2018111217weS:8AM-8PM,2018612171572420181123,2018,0,29,31,12,33,3248,8,7,4,5,1.5,0.00,6,1,1,3,0,0,1,4,2,1572420181123006,7,6,2,,,,,O,we,,1572420181123,7,1572420181123004,1,1,S:8AM-8PM,11,,,,1648,,,8,1,,8,2,8,19DEC201810:16,8,,,,,,,,,,,,819.08921961,2018111217weS:8AM-8PM,,0,1572420181123006
,,2018111217wdS:8AM-8PM,2018612171572420181129,2018,7,12,91,12,91,4101,8,7,4,5,2,0.00,80,15,1,1,1,0,0,1,8,1572420181129001,7,6,1,,,,,Y,wd,,1572420181129,7,1572420181129001,1,1,S:8AM-8PM,11,6,0,OKALOOSA,1553,,,8,1,,8,1,1,19DEC201810:16,8,,,,,,,,,,,,3022.7797664,2018111217wdS:8AM-8PM,,0,1572420181129001
,,2018121217weS:8AM-8PM,2018612171572420181209,2018,7,12,131,12,131,598,8,7,5,5,3,,6,0,1,0,0,0,0,2,1,1572420181209001,7,6,2,,,,,Y,we,,1572420181209,3,1572420181209001,,1,S:8AM-8PM,12,,,WALTON,934,,,8,1,,8,1,8,17JAN201913:24,8,,,,,,,,,,,,1446.349916,2018121217weS:8AM-8PM,,0,1572420181209001
,,2018121217weS:8AM-8PM,2018612171572420181209,2018,7,12,131,12,131,598,8,7,5,5,3,,2,1,1,0,0,0,1,2,2,1572420181209002,7,6,2,,,,,Y,we,,1572420181209,3,1572420181209001,,1,S:8AM-8PM,12,,,WALTON,935,,,8,1,,8,2,8,17JAN201913:24,8,,,,,,,,,,,,1446.349916,2018121217weS:8AM-8PM,,0,1572420181209002
SPOTTED SEATROUT,RED DRUM,2018121217weS:8AM-8PM,2018612171572420181209,2018,7,12,131,12,131,598,8,7,4,5,3,0.00,60,10,1,3,0,0,0,2,1,1572420181209003,7,6,2,,,,,Y,we,,1572420181209,3,1572420181209003,1,1,S:8AM-8PM,12,0,1,WALTON,1027,169290,169239,8,1,,8,1,8,17JAN201913:24,8,8835440901,8835440102,,,,,,,,,,1446.349916,2018121217weS:8AM-8PM,,0,1572420181209003
SPOTTED SEATROUT,RED DRUM,2018121217weS:8AM-8PM,2018612171572420181209,2018,7,12,131,12,131,598,8,7,4,5,3,0.00,20,10,1,4,0,0,1,2,2,1572420181209004,7,6,2,,,,,Y,we,,1572420181209,3,1572420181209003,1,1,S:8AM-8PM,12,0,3,WALTON,1028,169290,169239,8,1,,8,1,8,17JAN201913:24,8,8835440901,8835440102,,,,,,,,,,1446.349916,2018121217weS:8AM-8PM,,0,1572420181209004
,RED DRUM,2018121247weS:8AM-8PM,2018612471574120181209,2018,7,12,71,12,71,759,8,7,2,5,2,,20,0,1,0,0,0,0,2,1,1574120181209001,7,6,2,,,,,Y,we,,1574120181209,3,1574120181209001,,4,S:8AM-8PM,12,,,LEE,1310,169290,,8,1,,8,1,8,17JAN201913:24,8,8835440901,,,,,,,,,,,1041.5940694,2018121247weS:8AM-8PM,,0,1574120181209001
,RED DRUM,2018121247weS:8AM-8PM,2018612471574120181209,2018,7,12,71,12,71,759,8,7,2,5,2,,20,0,1,0,0,0,1,2,2,1574120181209002,7,6,2,,,,,Y,we,,1574120181209,3,1574120181209001,,4,S:8AM-8PM,12,,,LEE,1311,169290,,8,1,,8,2,8,17JAN201913:24,8,8835440901,,,,,,,,,,,1041.5940694,2018121247weS:8AM-8PM,,0,1574120181209002
,,2018111227weS:8AM-8PM,2018612271574320181103,2018,7,12,103,12,53,145,8,7,3,5,2.5,0.00,52,8,1,2,3,0,0,3,1,1574320181103006,7,6,1,,,,,Y,we,,1574320181103,1,1574320181103006,1,2,S:8AM-8PM,11,3,0,PINELLAS,1630,,,8,1,,1,1,2,19DEC201810:16,8,,,,,,,,,,,,1563.6624502,2018111227weS:8AM-8PM,,0,1574320181103006
,,2018111227weS:8AM-8PM,2018612271574320181103,2018,7,12,103,12,53,145,8,7,3,5,2.5,0.00,12,2,1,2,2,0,1,3,2,1574320181103007,7,6,1,,,,,Y,we,,1574320181103,1,1574320181103006,1,2,S:8AM-8PM,11,2,0,PINELLAS,1632,,,8,1,,1,2,2,19DEC201810:16,8,,,,,,,,,,,,1563.6624502,2018111227weS:8AM-8PM,,0,1574320181103007
,,2018111227weS:8AM-8PM,2018612271574320181103,2018,7,12,103,12,53,145,8,7,3,5,2.5,0.00,24,4,1,2,0,0,1,3,2,1574320181103008,7,6,2,,,,,Y,we,,1574320181103,1,1574320181103006,1,2,S:8AM-8PM,11,,,PINELLAS,1635,,,8,1,,8,2,8,19DEC201810:16,8,,,,,,,,,,,,1563.6624502,2018111227weS:8AM-8PM,,0,1574320181103008
,SHEEPSHEAD,2018111237wdS:8AM-8PM,2018612371574320181107,2018,7,12,57,12,57,716,8,7,K,5,3,0.00,350,50,2,1,1,0,0,2,1,1574320181107001,7,6,1,,,,,Y,wd,,1574320181107,3,1574320181107001,1,3,S:8AM-8PM,11,3,0,HILLSBOROUGH,1318,169189,,8,1,,2,1,2,19DEC201810:16,8,8835430301,,,,,,,,,,,337.86728046,2018111237wdS:8AM-8PM,,0,1574320181107001
,SHEEPSHEAD,2018111237wdS:8AM-8PM,2018612371574320181107,2018,7,12,57,12,57,716,8,7,K,5,3,0.00,350,50,0,1,0,1,1,2,2,1574320181107002,7,6,3,,,,,Y,wd,,1574320181107,3,1574320181107001,1,3,S:8AM-8PM,11,,,HILLSBOROUGH,1322,169189,,8,1,,8,2,8,19DEC201810:16,8,8835430301,,,,,,,,,,,337.86728046,2018111237wdS:8AM-8PM,,0,1574320181107001
,SPANISH MACKEREL,2018111237wdS:8AM-8PM,2018612371574320181107,2018,7,12,57,12,57,716,8,7,K,5,3,0.00,20,6,1,2,0,0,0,2,1,1574320181107008,7,6,2,,,,,Y,wd,,1574320181107,3,1574320181107008,1,3,S:8AM-8PM,11,0,10,HILLSBOROUGH,1412,172436,,8,1,,8,2,8,19DEC201810:16,8,8850030502,,,,,,,,,,,537.14776971,2018111237wdS:8AM-8PM,,0,1574320181107008
,SPANISH MACKEREL,2018111237wdS:8AM-8PM,2018612371574320181107,2018,7,12,57,12,57,716,8,7,K,5,3,0.00,12,4,1,1,0,0,1,2,2,1574320181107009,7,6,2,,,,,Y,wd,,1574320181107,3,1574320181107008,1,3,S:8AM-8PM,11,0,8,HILLSBOROUGH,1415,172436,,8,1,,8,2,8,19DEC201810:16,8,8850030502,,,,,,,,,,,537.14776971,2018111237wdS:8AM-8PM,,0,1574320181107009
,RED DRUM,2018111237wdS:8AM-8PM,2018612371574320181107,2018,7,12,57,12,57,716,8,7,K,5,5,0.00,36,6,1,3,0,0,0,2,1,1574320181107010,7,6,2,,,,,Y,wd,,1574320181107,3,1574320181107010,1,3,S:8AM-8PM,11,0,10,HILLSBOROUGH,1430,169290,,8,1,,8,1,8,19DEC201810:16,8,8835440901,,,,,,,,,,,537.14776971,2018111237wdS:8AM-8PM,,0,1574320181107010
,RED DRUM,2018111237wdS:8AM-8PM,2018612371574320181107,2018,7,12,57,12,57,716,8,7,K,5,5,0.00,36,6,1,2,0,0,1,2,2,1574320181107011,7,6,2,,,,,Y,wd,,1574320181107,3,1574320181107010,1,3,S:8AM-8PM,11,,,HILLSBOROUGH,1435,169290,,8,1,,8,2,8,19DEC201810:16,8,8835440901,,,,,,,,,,,537.14776971,2018111237wdS:8AM-8PM,,0,1574320181107011
,,2018111237wdS:8AM-8PM,2018612371574320181107,2018,7,12,101,12,57,716,8,7,K,5,5,0.00,2,0,3,3,2,0,0,3,1,1574320181107012,7,6,1,,,,,Y,wd,,1574320181107,3,1574320181107012,1,3,S:8AM-8PM,11,15,0,PASCO,1440,,,8,1,,2,2,2,19DEC201810:16,8,,,,,,,,,,,,537.14776971,2018111237wdS:8AM-8PM,,0,1574320181107012
,,2018111237wdS:8AM-8PM,2018612371574320181107,2018,7,12,101,12,57,716,8,7,K,5,5,0.00,8,0,0,4,0,1,1,3,2,1574320181107013,7,6,3,,,,,Y,wd,,1574320181107,3,1574320181107012,1,3,S:8AM-8PM,11,,,PASCO,1444,,,8,1,,8,2,8,19DEC201810:16,8,,,,,,,,,,,,537.14776971,2018111237wdS:8AM-8PM,,0,1574320181107012
,,2018111237wdS:8AM-8PM,2018612371574320181107,2018,7,12,101,12,57,716,8,7,K,5,5,0.00,8,0,0,4,0,1,1,3,2,1574320181107014,7,6,3,,,,,Y,wd,,1574320181107,3,1574320181107012,1,3,S:8AM-8PM,11,,,PASCO,1448,,,8,1,,8,2,8,19DEC201810:16,8,,,,,,,,,,,,537.14776971,2018111237wdS:8AM-8PM,,0,1574320181107012
,COMMON SNOOK,2018111237wdS:8AM-8PM,2018612371574320181107,2018,7,12,57,12,57,716,8,7,K,5,5,0.00,150,24,1,1,0,0,0,2,1,1574320181107015,7,6,2,,,,,Y,wd,,1574320181107,3,1574320181107015,1,3,S:8AM-8PM,11,,,HILLSBOROUGH,1500,167648,,8,1,,8,1,8,19DEC201810:16,8,8835010105,,,,,,,,,,,537.14776971,2018111237wdS:8AM-8PM,,0,1574320181107015
,COMMON SNOOK,2018111237wdS:8AM-8PM,2018612371574320181107,2018,7,12,57,12,57,716,8,7,K,5,5,0.00,100,16,1,2,0,0,1,2,2,1574320181107016,7,6,2,,,,,Y,wd,,1574320181107,3,1574320181107015,1,3,S:8AM-8PM,11,,,HILLSBOROUGH,1504,167648,,8,1,,8,2,8,19DEC201810:16,8,8835010105,,,,,,,,,,,537.14776971,2018111237wdS:8AM-8PM,,0,1574320181107016
,RED DRUM,2018111237wdS:8AM-8PM,2018612371574320181107,2018,7,12,57,12,57,716,8,7,K,5,4.5,0.00,150,24,1,2,0,0,0,1,8,1574320181107017,7,6,2,,,,,Y,wd,,1574320181107,3,1574320181107017,1,3,S:8AM-8PM,11,,,HILLSBOROUGH,1530,169290,,8,1,,8,1,8,19DEC201810:16,8,8835440901,,,,,,,,,,,537.14776971,2018111237wdS:8AM-8PM,,0,1574320181107017
,,2018111237wdS:8AM-8PM,2018612371574320181107,2018,7,12,57,12,57,716,8,7,K,5,2.5,0.00,30,10,1,1,0,0,0,1,8,1574320181107018,7,6,2,,,,,Y,wd,,1574320181107,3,1574320181107018,1,3,S:8AM-8PM,11,0,2,HILLSBOROUGH,1617,,,8,1,,8,2,8,19DEC201810:16,8,,,,,,,,,,,,537.14776971,2018111237wdS:8AM-8PM,,0,1574320181107018
,,2018121237weS:8AM-8PM,2018612371574320181201,2018,7,12,103,12,103,3807,8,7,K,5,4,0.00,52,8,1,3,0,0,0,3,1,1574320181201004,7,6,2,,,,,Y,we,,1574320181201,7,1574320181201004,1,3,S:8AM-8PM,12,,,PINELLAS,1610,,,8,1,,8,1,8,17JAN201913:24,8,,,,,,,,,,,,1466.9336742,2018121237weS:8AM-8PM,,0,1574320181201004
,,2018121237weS:8AM-8PM,2018612371574320181201,2018,7,12,103,12,103,3807,8,7,K,5,4,0.00,52,8,1,2,0,0,1,3,2,1574320181201005,7,6,2,,,,,Y,we,,1574320181201,7,1574320181201004,1,3,S:8AM-8PM,12,,,PINELLAS,1613,,,8,1,,8,2,8,17JAN201913:24,8,,,,,,,,,,,,1466.9336742,2018121237weS:8AM-8PM,,0,1574320181201005
,,2018121237weS:8AM-8PM,2018612371574320181201,2018,7,12,103,12,103,3807,8,7,K,5,4,0.00,30,4,1,1,0,0,1,3,2,1574320181201006,7,6,2,,,,,Y,we,,1574320181201,7,1574320181201004,1,3,S:8AM-8PM,12,,,PINELLAS,1617,,,8,1,,8,2,8,17JAN201913:24,8,,,,,,,,,,,,1466.9336742,2018121237weS:8AM-8PM,,0,1574320181201006
,,2018111247weS:8AM-8PM,2018612471574820181117,2018,7,12,15,12,15,165,8,7,5,5,2,0.00,0,0,1,2,0,0,0,2,1,1574820181117001,7,6,2,,,,,Y,we,,1574820181117,3,1574820181117001,1,4,S:8AM-8PM,11,,,CHARLOTTE,1145,,,8,1,,8,1,8,19DEC201810:16,8,,,,,,,,,,,,822.84466996,2018111247weS:8AM-8PM,,0,1574820181117001
,,2018111247weS:8AM-8PM,2018612471574820181117,2018,7,12,15,12,15,165,8,7,5,5,2,0.00,0,0,1,1,0,0,1,2,2,1574820181117002,7,6,2,,,,,Y,we,,1574820181117,3,1574820181117001,1,4,S:8AM-8PM,11,,,CHARLOTTE,1146,,,8,1,,8,2,8,19DEC201810:16,8,,,,,,,,,,,,822.84466996,2018111247weS:8AM-8PM,,0,1574820181117002
,,2018111247weS:8AM-8PM,2018612471574820181117,2018,7,12,15,12,15,165,8,7,5,5,3.5,0.00,60,2,1,1,0,0,0,3,1,1574820181117003,7,6,2,,,,,Y,we,,1574820181117,3,1574820181117003,1,4,S:8AM-8PM,11,,,CHARLOTTE,1225,,,8,1,,8,1,8,19DEC201810:16,8,,,,,,,,,,,,822.84466996,2018111247weS:8AM-8PM,,0,1574820181117003
,,2018111247weS:8AM-8PM,2018612471574820181117,2018,7,12,15,12,15,165,8,7,5,5,3.5,,60,2,1,0,0,0,1,3,2,1574820181117004,7,6,2,,,,,Y,we,,1574820181117,3,1574820181117003,,4,S:8AM-8PM,11,,,CHARLOTTE,1226,,,8,1,,8,2,8,19DEC201810:16,8,,,,,,,,,,,,822.84466996,2018111247weS:8AM-8PM,,0,1574820181117004
,,2018111247weS:8AM-8PM,2018612471574820181117,2018,7,12,15,12,15,165,8,7,5,5,3.5,,60,2,1,0,0,0,1,3,2,1574820181117005,7,6,2,,,,,Y,we,,1574820181117,3,1574820181117003,,4,S:8AM-8PM,11,,,CHARLOTTE,1227,,,8,1,,8,2,8,19DEC201810:16,8,,,,,,,,,,,,822.84466996,2018111247weS:8AM-8PM,,0,1574820181117005
,,2018111247weS:8AM-8PM,2018612471574820181117,2018,7,12,15,12,15,165,8,7,5,5,4,0.00,10,1,1,4,0,0,0,1,8,1574820181117006,7,6,2,,,,,Y,we,,1574820181117,3,1574820181117006,1,4,S:8AM-8PM,11,,,CHARLOTTE,1228,,,8,1,,8,2,8,19DEC201810:16,8,,,,,,,,,,,,822.84466996,2018111247weS:8AM-8PM,,0,1574820181117006
,RED DRUM,2018111247weS:8AM-8PM,2018612471574820181117,2018,7,12,15,12,15,165,8,7,5,5,5,0.00,60,7,1,3,0,0,0,2,1,1574820181117009,7,6,2,,,,,Y,we,,1574820181117,3,1574820181117009,1,4,S:8AM-8PM,11,,,CHARLOTTE,1345,169290,,8,1,,8,1,8,19DEC201810:16,8,8835440901,,,,,,,,,,,822.84466996,2018111247weS:8AM-8PM,,0,1574820181117009
,RED DRUM,2018111247weS:8AM-8PM,2018612471574820181117,2018,7,12,15,12,15,165,8,7,5,5,5,0.00,60,7,1,3,0,0,1,2,2,1574820181117010,7,6,2,,,,,Y,we,,1574820181117,3,1574820181117009,1,4,S:8AM-8PM,11,,,CHARLOTTE,1346,169290,,8,1,,8,2,8,19DEC201810:16,8,8835440901,,,,,,,,,,,822.84466996,2018111247weS:8AM-8PM,,0,1574820181117010
,RED DRUM,2018111247weS:8AM-8PM,2018612471574820181117,2018,7,12,15,12,15,165,8,7,5,5,5,0.00,100,8,2,4,2,0,0,2,1,1574820181117011,7,6,1,,,,,Y,we,,1574820181117,3,1574820181117011,1,4,S:8AM-8PM,11,4,0,CHARLOTTE,1407,169290,,8,1,,2,1,2,19DEC201810:16,8,8835440901,,,,,,,,,,,2036.0659951,2018111247weS:8AM-8PM,,0,1574820181117011
,RED DRUM,2018111247weS:8AM-8PM,2018612471574820181117,2018,7,12,15,12,15,165,8,7,5,5,5,0.00,100,8,0,3,0,1,1,2,2,1574820181117012,7,6,3,,,,,Y,we,,1574820181117,3,1574820181117011,1,4,S:8AM-8PM,11,,,CHARLOTTE,1408,169290,,8,1,,8,2,8,19DEC201810:16,8,8835440901,,,,,,,,,,,2036.0659951,2018111247weS:8AM-8PM,,0,1574820181117011
,,2018111247weS:8AM-8PM,2018612471574820181117,2018,7,12,15,12,15,165,8,7,5,5,5,0.00,100,20,2,3,9,0,0,2,1,1574820181117013,7,6,1,,,,,Y,we,,1574820181117,3,1574820181117013,1,4,S:8AM-8PM,11,9,0,CHARLOTTE,1546,,,8,1,,2,1,2,19DEC201810:16,8,,,,,,,,,,,,2036.0659951,2018111247weS:8AM-8PM,,0,1574820181117013
,,2018111247weS:8AM-8PM,2018612471574820181117,2018,7,12,15,12,15,165,8,7,5,5,5,0.00,100,20,0,3,0,1,1,2,2,1574820181117014,7,6,3,,,,,Y,we,,1574820181117,3,1574820181117013,1,4,S:8AM-8PM,11,,,CHARLOTTE,1547,,,8,1,,8,2,8,19DEC201810:16,8,,,,,,,,,,,,2036.0659951,2018111247weS:8AM-8PM,,0,1574820181117013
,,2018111247weS:8AM-8PM,2018612471574820181124,2018,6,12,99,12,71,942,8,7,2,5,4.5,,10,4,1,0,0,0,0,8,1,1574820181124006,7,6,2,,,,,O,we,,1574820181124,5,1574820181124006,,4,S:8AM-8PM,11,,,PALM BEACH,1627,,,8,1,,8,1,8,19DEC201810:16,8,,,,,,,,,,,,567.24647949,2018111247weS:8AM-8PM,,0,1574820181124006
,,2018111247weS:8AM-8PM,2018612471574820181124,2018,0,99,998,12,71,942,8,7,2,5,4.5,,0,0,1,0,0,0,1,8,2,1574820181124007,7,6,2,,,,,O,we,,1574820181124,5,1574820181124006,,4,S:8AM-8PM,11,,,,1628,,,8,1,,8,2,8,19DEC201810:16,8,,,,,,,,,,,,567.24647949,2018111247weS:8AM-8PM,,0,1574820181124007
,,2018111247weS:8AM-8PM,2018612471574820181124,2018,0,99,998,12,71,942,8,7,2,5,4.5,0.00,0,0,1,1,0,0,1,8,2,1574820181124008,7,6,2,,,,,O,we,,1574820181124,5,1574820181124006,1,4,S:8AM-8PM,11,,,,1629,,,8,1,,8,2,8,19DEC201810:16,8,,,,,,,,,,,,567.24647949,2018111247weS:8AM-8PM,,0,1574820181124008
,,2018111247weS:8AM-8PM,2018612471574820181124,2018,7,12,71,12,71,942,8,7,2,5,4.5,0.00,10,4,1,1,0,0,1,8,2,1574820181124009,7,6,2,,,,,Y,we,,1574820181124,5,1574820181124006,1,4,S:8AM-8PM,11,,,LEE,1636,,,8,1,,8,2,8,19DEC201810:16,8,,,,,,,,,,,,567.24647949,2018111247weS:8AM-8PM,,0,1574820181124009
,,2018111247weS:8AM-8PM,2018612471574820181124,2018,7,12,57,12,71,942,8,7,2,5,4.5,,10,4,1,0,0,0,1,8,2,1574820181124010,7,6,2,,,,,Y,we,,1574820181124,5,1574820181124006,,4,S:8AM-8PM,11,,,HILLSBOROUGH,1631,,,8,1,,8,2,8,19DEC201810:16,8,,,,,,,,,,,,567.24647949,2018111247weS:8AM-8PM,,0,1574820181124010
,,2018111247weS:8AM-8PM,2018612471574820181124,2018,7,12,57,12,71,942,8,7,2,5,4.5,,10,4,1,0,0,0,1,8,2,1574820181124011,7,6,2,,,,,Y,we,,1574820181124,5,1574820181124006,,4,S:8AM-8PM,11,,,HILLSBOROUGH,1632,,,8,1,,8,2,8,19DEC201810:16,8,,,,,,,,,,,,567.24647949,2018111247weS:8AM-8PM,,0,1574820181124011
,,2018111247weS:8AM-8PM,2018612471574820181124,2018,6,13,121,12,71,942,8,7,2,5,4.5,,0,0,1,0,0,0,1,8,2,1574820181124012,7,6,2,,,,,O,we,,1574820181124,5,1574820181124006,,4,S:8AM-8PM,11,,,,1633,,,8,1,,8,2,8,19DEC201810:16,8,,,,,,,,,,,,567.24647949,2018111247weS:8AM-8PM,,0,1574820181124012
,,2018111247weS:8AM-8PM,2018612471574820181124,2018,7,12,71,12,71,942,8,7,2,5,4.5,,10,4,1,0,0,0,1,8,2,1574820181124013,7,6,2,,,,,Y,we,,1574820181124,5,1574820181124006,,4,S:8AM-8PM,11,,,LEE,1634,,,8,1,,8,2,8,19DEC201810:16,8,,,,,,,,,,,,567.24647949,2018111247weS:8AM-8PM,,0,1574820181124013
,,2018121247weS:8AM-8PM,2018612471574820181209,2018,0,29,37,12,21,1450,8,7,5,5,6,0.00,30,15,2,3,4,0,0,2,1,1574820181209001,7,6,1,,,,,O,we,,1574820181209,7,1574820181209001,1,4,S:8AM-8PM,12,4,0,,1530,,,8,1,,2,1,2,17JAN201913:24,8,,,,,,,,,,,,3849.3645357,2018121247weS:8AM-8PM,,0,1574820181209001
,,2018121247weS:8AM-8PM,2018612471574820181209,2018,0,55,33,12,21,1450,8,7,5,5,6,0.00,30,15,0,3,0,1,1,2,2,1574820181209002,7,6,3,,,,,O,we,,1574820181209,7,1574820181209001,1,4,S:8AM-8PM,12,,,,1531,,,8,1,,8,2,8,17JAN201913:24,8,,,,,,,,,,,,3849.3645357,2018121247weS:8AM-8PM,,0,1574820181209001
,RED DRUM,2018121247weS:8AM-8PM,2018612471574820181209,2018,7,12,21,12,21,1450,8,7,5,5,2,0.00,240,50,1,7,0,0,0,2,1,1574820181209003,7,6,2,,,,,Y,we,,1574820181209,7,1574820181209003,1,4,S:8AM-8PM,12,,,COLLIER,1532,169290,,8,1,,8,1,8,17JAN201913:24,8,8835440901,,,,,,,,,,,3849.3645357,2018121247weS:8AM-8PM,,0,1574820181209003
,RED DRUM,2018121247weS:8AM-8PM,2018612471574820181209,2018,7,12,21,12,21,1450,8,7,5,5,2,0.00,150,30,1,5,0,0,1,2,2,1574820181209004,7,6,2,,,,,Y,we,,1574820181209,7,1574820181209003,1,4,S:8AM-8PM,12,,,COLLIER,1533,169290,,8,1,,8,2,8,17JAN201913:24,8,8835440901,,,,,,,,,,,3849.3645357,2018121247weS:8AM-8PM,,0,1574820181209004
,RED DRUM,2018121247weS:8AM-8PM,2018612471574820181209,2018,7,12,21,12,21,1450,8,7,5,5,4,0.00,20,2,1,1,1,0,0,3,1,1574820181209005,7,6,1,,,,,Y,we,,1574820181209,7,1574820181209005,1,4,S:8AM-8PM,12,1,0,COLLIER,1652,169290,,8,1,,8,1,1,17JAN201913:24,8,8835440901,,,,,,,,,,,3849.3645357,2018121247weS:8AM-8PM,,0,1574820181209005
,RED DRUM,2018121247weS:8AM-8PM,2018612471574820181209,2018,7,12,21,12,21,1450,8,7,5,5,4,0.00,20,2,1,0,1,0,1,3,2,1574820181209006,7,6,1,,,,,Y,we,,1574820181209,7,1574820181209005,1,4,S:8AM-8PM,12,1,0,COLLIER,1653,169290,,8,1,,8,2,1,17JAN201913:24,8,8835440901,,,,,,,,,,,3849.3645357,2018121247weS:8AM-8PM,,0,1574820181209006
,RED DRUM,2018121247weS:8AM-8PM,2018612471574820181209,2018,7,12,21,12,21,1450,8,7,5,5,4,,20,2,1,0,0,0,1,3,2,1574820181209007,7,6,2,,,,,Y,we,,1574820181209,7,1574820181209005,,4,S:8AM-8PM,12,,,COLLIER,1654,169290,,8,1,,8,2,8,17JAN201913:24,8,8835440901,,,,,,,,,,,3849.3645357,2018121247weS:8AM-8PM,,0,1574820181209007
,,2018111217wdS:8AM-8PM,2018612171577120181108,2018,7,12,113,12,33,3263,8,7,4,5,2,,12,2,1,0,0,0,0,1,8,1577120181108003,7,6,2,,,,,Y,wd,,1577120181108,3,1577120181108003,,1,S:8AM-8PM,11,,,SANTA ROSA,1246,,,8,1,,8,1,8,19DEC201810:16,8,,,,,,,,,,,,1967.7596157,2018111217wdS:8AM-8PM,,0,1577120181108003
SPOTTED SEATROUT,RED DRUM,2018121217wdS:8AM-8PM,2018612171577120181210,2018,0,26,81,12,91,3296,8,7,4,5,4,0.00,4,4,1,1,0,0,0,1,8,1577120181210001,7,6,2,,,,,O,wd,,1577120181210,3,1577120181210001,1,1,S:8AM-8PM,12,,,,1251,169290,169239,8,1,,8,1,8,17JAN201913:24,8,8835440901,8835440102,,,,,,,,,,2775.0038817,2018121217wdS:8AM-8PM,,0,1577120181210001
,SPOTTED SEATROUT,2018121217wdS:8AM-8PM,2018612171577120181218,2018,7,12,113,12,113,460,8,7,5,5,4,0.00,150,9,1,2,0,0,0,1,8,1577120181218001,7,6,2,,,,,Y,wd,,1577120181218,7,1577120181218001,1,1,S:8AM-8PM,12,,,SANTA ROSA,1121,169239,,8,1,,8,2,8,17JAN201913:24,8,8835440102,,,,,,,,,,,1542.8747809,2018121217wdS:8AM-8PM,,0,1577120181218001
,SHEEPSHEAD,2018121217wdS:8AM-8PM,2018612171577120181218,2018,7,12,33,12,113,460,8,7,4,5,4,0.00,7,3,1,1,1,0,0,2,1,1577120181218006,7,6,1,,,,,Y,wd,,1577120181218,7,1577120181218006,1,1,S:8AM-8PM,12,1,0,ESCAMBIA,1308,169189,,8,1,,1,1,2,17JAN201913:24,8,8835430301,,,,,,,,,,,1542.8747809,2018121217wdS:8AM-8PM,,0,1577120181218006
,SHEEPSHEAD,2018121217wdS:8AM-8PM,2018612171577120181218,2018,7,12,33,12,113,460,8,7,4,5,4,0.00,4,4,1,1,1,0,1,2,2,1577120181218007,7,6,1,,,,,Y,wd,,1577120181218,7,1577120181218006,1,1,S:8AM-8PM,12,1,0,ESCAMBIA,1309,169189,,8,1,,1,1,2,17JAN201913:24,8,8835430301,,,,,,,,,,,1542.8747809,2018121217wdS:8AM-8PM,,0,1577120181218007
